source_id	title_a	title_b	lang_gloss	date_start	date_end	Bib	Gomilet	Bog	Agiogr	Pov	Litur	Epi	Letop	Hron	Docum
1166	ДАИ VIII			1678	1681	+									
1167	ДАИ VI			1670	1674	+									
1168	ДАИ VI			1670	1674	+									
1169	ДАИ V			1665	1674	+									
1170	ДАИ V			1665	1674	+									
1171	ДАИ VI			1670	1674	+									
1172	ДАИ IX			1676	1682	+									
1173	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1174	ДАИ V			1665	1674	+									
1175	ДАИ VI			1670	1674	+									
1176	ДАИ VII			1675	1681	+									
1177	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1178	ДАИ VII			1675	1681	+									
1179	ДАИ V			1665	1674	+									
1180	Выг.сб.			12	12	+			+						
1181	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1182	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1183	ДАИ VIII			1678	1681	+									
1184	ДАИ VII			1675	1681	+									
1185	ДАИ V			1665	1674	+									
1186	ДАИ VI			1670	1674	+									
1187	ДАИ IV			1655	1664	+									
1188	Выг.сб.			12	12	+			+						
1189	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1190	ДАИ VIII			1678	1681	+									
1191	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1192	Выг.сб.			12	12	+			+						
1193	Выг.сб.			12	12	+			+						
1194	Выг.сб.			12	12	+			+						
1195	ДАИ VI			1670	1674	+									
1196	Выг.сб.			12	12	+			+						
1197	Выг.сб.			12	12	+			+						
1198	ДАИ V			1665	1674	+									
1199	Выг.сб.			12	12	+			+						
1200	ДАИ VI			1670	1674	+									
1201	Выг.сб.			12	12	+			+						
1202	Выг.сб.			12	12	+			+						
1203	Выг.сб.			12	12	+			+						
1204	ДАИ III			1645	1654	+									
1205	ДАИ V			1665	1674	+									
1206	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1207	Авв.Сотв.мира, Ав.Сотв.мира			1672	1672	+									
1208	ДАИ III			1645	1654	+									
1209	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1210	Выг.сб.			12	12	+			+						
1211	Заговоры			15		+	+								
1212	Беседа Вал.			17	17	+									
1213	ДАИ VII			1675	1681	+									
1214	ДАИ V			1665	1674	+									
1215	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1216	ДАИ III			1645	1654	+									
1217	ДАИ IX			1676	1682	+									
1218	ДАИ III			1645	1654	+									
1219	ДАИ VI			1670	1674	+									
1220	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1221	ДАИ IV			1655	1664	+									
1222	ДАИ VI			1670	1674	+									
1223	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1224	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1225	ДАИ V			1665	1674	+									
1226	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1227	Выг.сб.			12	12	+			+						
1228	ДАИ V			1665	1674	+									
1229	ДАИ III			1645	1654	+									
1230	Выг.сб.			12	12	+			+						
1231	ДАИ V			1665	1674	+									
1232	ДАИ VI			1670	1674	+									
1233	Выг.сб.			12	12	+			+						
1234	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1235	Выг.сб.			12	12	+			+						
1236	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1237	ДАИ V			1665	1674	+									
1238	ДАИ VII			1675	1681	+									
1239	ДАИ V			1665	1674	+									
1240	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1241	Ж.Онуфрия			15		+									
1242	Выг.сб.			12	12	+			+						
1243	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1244	Ж.Онуфрия			15		+									
1245	ДАИ VIII			1678	1681	+									
1246	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1247	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1248	Гал.ев.			1144	1144	+									
1249	ДАИ VI			1670	1674	+									
1250	ДАИ VII			1675	1681	+									
1251	Выг.сб.			12	12	+			+						
1252	Ж.Мих.Клоп., Ж.Мх.Кл., Мх.Кл.			1537	1537	+									
1253	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1254	ДАИ VI			1670	1674	+									
1255	ДАИ VII			1675	1681	+									
1256	ДАИ VIII			1678	1681	+									
1257	ДАИ VII			1675	1681	+									
1258	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1259	ДАИ VI			1670	1674	+									
1260	Выг.сб.			12	12	+			+						
1261	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1262	ДАИ IV			1655	1664	+									
1263	Задон.			1470	1470	+									
1264	Гал.ев.			1144	1144	+									
1265	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1266	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1267	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1268	ДАИ VII			1675	1681	+									
1269	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1270	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1271	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1272	ДАИ IV			1655	1664	+									
1273	ДАИ VII			1675	1681	+									
1274	Выг.сб.			12	12	+			+						
1275	Выг.сб.			12	12	+			+						
1276	ДАИ IV			1655	1664	+									
1277	ДАИ VI			1670	1674	+									
1278	Ж.Стеф.Махр., Ст.Мхр.			15		+									
1279	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1280	Выг.сб.			12	12	+			+						
1281	ДАИ IV			1655	1664	+									
1282	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1283	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1284	ДАИ IV			1655	1664	+									
1285	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1286	Библ.Остр.			1581	1581	+									
1287	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1288	Выг.сб.			12	12	+			+						
1289	ДАИ VIII			1678	1681	+									
1290	ДАИ V			1665	1674	+									
1291	ДАИ IV			1655	1664	+									
1292	ДАИ VI			1670	1674	+									
1293	ДАИ VII			1675	1681	+									
1294	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1295	ДАИ VIII			1678	1681	+									
1296	Библ.Остр.			1581	1581	+									
1297	ДАИ VII			1675	1681	+									
1298	Библ.Остр.			1581	1581	+									
1299	Библ.Остр.			1581	1581	+									
1300	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1301	ДАИ V			1665	1674	+									
